1110,Agadir,8,Berber,Sunni,Sugar,Drylands,no,no,1,0
1111,Arguin,3,Berber,Sunni,Unknown,Coastal Desert,no,no,0,0
1112,Awlil,3,Senegambian,Sunni,Salt,Coastal Desert,no,no,0,0
1113,Mboul,8,Senegambian,Fetishist,Slaves,Savannah,no,yes,0,0
1114,Kansala,8,Senegambian,Fetishist,Ivory,Savannah,no,no,1,0
1115,Aligh,3,Fulani,Fetishist,Unknown,Desert,no,no,0,0
1116,Jowol,8,Senegambian,Fetishist,Slaves,Savannah,no,no,0,0
1117,Timbo,9,Fulani,Fetishist,Ivory,Hills,no,no,0,0
1118,Sherbro,3,Dyola,Fetishist,Unknown,Jungle,no,no,0,0
1119,Mesurado,3,Dyola,Fetishist,Unknown,Jungle,no,no,0,0
1120,Bambuk,14,Soninke,Fetishist,Gold,Savannah,no,no,0,0
1121,Kurussa,14,Mali,Fetishist,Gold,Hills,no,no,0,0
1122,Tingrela,3,Dyola,Fetishist,Dyes,Savannah,no,no,0,0
1123,Kirina,12,Bambara,Fetishist,Grain,Savannah,no,no,0,0
1124,Niani,16,Mali,Sunni,Grain,Savannah,no,no,1,0
1125,Kong,6,Dyola,Fetishist,Ivory,Jungle,no,no,0,0
1126,Assinie,3,Aka,Fetishist,Unknown,Jungle,no,no,0,0
1127,Tawat,3,Tuareg,Sunni,Unknown,Desert,no,no,0,0
1128,Tawdani,3,Tuareg,Sunni,Salt,Desert,no,no,0,0
1129,Arawan,3,Tuareg,Sunni,Salt,Desert,no,no,0,0
1130,Tadmekka,3,Tuareg,Sunni,Wool,Desert,no,no,0,0
1131,Macina,9,Bambara,Fetishist,Grain,Savannah,no,no,1,0
1132,Timbuktu,18,Tuareg,Sunni,Cloth,Steppe,yes,no,2,1
1133,Gao,16,Songhai,Sunni,Cloth,Steppe,yes,no,1,0
1134,Jenne,17,Bozo,Fetishist,Cloth,Savannah,yes,no,2,1
1135,Gursi,8,Mossi,Fetishist,Livestock,Savannah,no,no,0,0
1136,Bilanga,3,Mossi,Fetishist,Ivory,Savannah,no,no,0,0
1137,Wagadugu,9,Mossi,Fetishist,Grain,Savannah,no,no,0,0
1138,Akyem,9,Aka,Fetishist,Gold,Jungle,no,no,0,0
1139,Accra,5,Aka,Fetishist,Unknown,Jungle,no,no,1,0
1140,Allada,3,Fon,Fetishist,Slaves,Savannah,no,no,0,0
1141,Whydah,3,Fon,Fetishist,Unknown,Jungle,no,no,0,0
1142,Lulama,7,Songhai,Sunni,Grain,Savannah,no,no,0,0
1143,Bussa,3,Dagomba,Fetishist,Grain,Savannah,no,no,0,0
1144,Oyo,7,Yorumba,Fetishist,Grain,Savannah,no,no,0,0
1145,Nupe,6,Nupe,Fetishist,Coffee,Savannah,no,no,0,0
1146,Ife,8,Yorumba,Fetishist,Glass,Savannah,no,no,0,0
1147,Oredo,11,Yorumba,Fetishist,Ivory,Jungle,yes,yes,1,1
1148,Birnin,9,Hausa,Sunni,Iron,Savannah,no,no,0,0
1149,Katsina,15,Hausa,Sunni,Cloth,Savannah,no,no,2,0
1150,Dutsi,7,Hausa,Fetishist,Grain,Savannah,no,no,0,0
1151,Bonny,4,Sawabantu,Fetishist,Slaves,Jungle,no,no,0,0
1152,Idah,3,Nupe,Fetishist,Ivory,Savannah,no,no,0,0
1153,Lafia,3,Nupe,Fetishist,Livestock,Savannah,no,no,0,0
1154,Turunku,9,Hausa,Fetishist,Slaves,Savannah,no,no,0,0
1155,Kano,15,Hausa,Sunni,Dyes,Savannah,no,no,0,0
1156,Mashina,3,Tuareg,Sunni,Livestock,Steppe,no,no,0,0
1157,Gatiga,9,Kanuri,Sunni,Grain,Steppe,yes,no,2,0
1158,Ngala,8,Kanuri,Sunni,Paper,Steppe,no,no,1,0
1159,Massenya,7,Bilala,Fetishist,Ivory,Savannah,no,no,0,0
1160,Wandala,3,Kanuri,Fetishist,Tropical Wood,Savannah,no,no,0,0
1161,Bauchi,3,Jukun,Fetishist,Unknown,Savannah,no,no,0,0
1162,Wukari,3,Jukun,Fetishist,Unknown,Jungle,no,no,0,0
1163,Calabar,3,Sawabantu,Fetishist,Slaves,Jungle,no,no,1,0
1164,Cameroon,3,Sawabantu,Fetishist,Unknown,Jungle,no,no,0,0
1165,Gabon,5,Kongolese,Fetishist,Unknown,Jungle,no,no,0,0
1166,Loango,9,Kongolese,Fetishist,Gems,Jungle,no,no,0,0
1167,Luanda,5,Mbundu,Fetishist,Unknown,Savannah,no,no,0,0
1168,Lovata,5,Kongolese,Fetishist,Slaves,Savannah,no,no,0,0
1169,Anziku,6,Kongolese,Fetishist,Copper,Jungle,no,no,0,0
1170,M'Banza,15,Kongolese,Fetishist,Iron,Grassland,no,no,2,1
1171,Kabasa,7,Mbundu,Fetishist,Slaves,Highlands,no,no,1,0
1172,Benguela,10,Mbundu,Fetishist,Unknown,Drylands,no,no,1,0
1173,Damaraland,0,a,a,a,Coastal Desert,no,,,
1174,Walvis,3,Khoisan,Fetishist,Unknown,Ocean,no,no,0,0
1175,Lesser,3,Khoisan,Fetishist,Unknown,Ocean,no,no,0,0
1176,Roggeveld,3,Khoisan,Fetishist,Unknown,Steppe,no,no,0,0
1177,Cape,15,Khoisan,Fetishist,Unknown,Desert,no,no,1,0
1178,Beaufort,7,Khoisan,Fetishist,Unknown,Grassland,no,no,0,0
1179,Swellendam,6,Khoisan,Fetishist,Unknown,Drylands,no,no,0,0
1180,Thembu,3,Nguni,Fetishist,Unknown,Steppe,no,no,0,0
1181,Magulu,5,Nguni,Fetishist,Unknown,Mountain,no,no,0,0
1182,Xefina,9,Nguni,Fetishist,Unknown,Jungle,no,no,0,0
1183,Inhambane,9,Nguni,Fetishist,Unknown,Jungle,no,no,1,0
1184,Zimbabwe,14,Shona,Fetishist,Gold,Jungle,no,no,1,1
1185,Khami,7,Shona,Fetishist,Gold,Highlands,no,no,0,0
1186,Sofala,9,Nguni,Sunni,Gold,Highlands,no,no,1,0
1187,Sena,6,Shona,Fetishist,Ivory,Coastline,no,no,0,0
1188,Massapa,5,Shona,Fetishist,Gold,Savannah,no,no,0,0
1189,Shangwe,5,Shona,Fetishist,Livestock,Highlands,no,no,0,0
1190,Chikova,5,Shona,Fetishist,Ivory,Savannah,no,no,0,0
1191,Tete,5,Shona,Fetishist,Ivory,Savannah,no,no,2,0
1192,Quelimane,7,Nyasa,Sunni,Ivory,Savannah,no,yes,0,0
1193,Morondava,9,Madagasque,Fetishist,Slaves,Coastline,no,no,1,0
1194,Besalampy,5,Madagasque,Fetishist,Fish,Savannah,no,no,0,0
1195,Mozambique,6,Swahili,Sunni,Ivory,Savannah,no,no,0,0
1196,Kilwa,10,Swahili,Sunni,Gold,Coastline,no,no,1,1
1197,Mzizima,3,Swahili,Fetishist,Gems,Coastline,no,no,0,0
1198,Lindi,5,Swahili,Sunni,Fish,Coastline,no,no,0,0
1199,Bagamayo,3,Swahili,Fetishist,Ivory,Coastline,no,no,0,0
1200,Vumba,6,Swahili,Fetishist,Ivory,Coastline,no,no,0,0
1201,Zanzibar,5,Swahili,Ibadi,Slaves,Coastline,no,no,2,0
1202,Mombasa,12,Swahili,Sunni,Ivory,Coastline,no,no,2,0
1203,Malindi,10,Swahili,Sunni,Iron,Coastline,no,no,1,0
1204,Lamu,7,Swahili,Sunni,Ivory,Coastline,no,no,0,0
1205,Maqdishu,10,Somali,Sunni,Ivory,Coastline,no,no,2,0
1206,Qardho,3,Somali,Sunni,Incense,Steppe,no,no,0,0
1207,Bale,3,Somali,Sunni,Incense,Coastal Desert,no,no,0,0
1208,Degehabur,3,Somali,Sunni,Livestock,Highlands,no,no,0,0
1209,Berbera,10,Somali,Sunni,Slaves,Highlands,no,no,0,0
1210,Gende,3,Harari,Sunni,Grain,Coastal Desert,no,no,0,0
1211,Harer,16,Harari,Sunni,Coffee,Mountain,yes,no,1,1
1212,Zayla,13,Somali,Sunni,Incense,Highlands,yes,no,2,0
1213,Badeqe,9,Amhara,Sunni,Grain,Coastal Desert,yes,no,0,0
1214,Hayq,6,Amhara,Coptic,Grain,Mountain,no,no,0,0
1215,Tajura,6,Afar,Sunni,Livestock,Mountain,no,no,0,0
1216,Takala,3,Nubian,Fetishist,Unknown,Coastal Desert,no,no,0,0
1217,Alays,4,Nubian,Fetishist,Unknown,Steppe,no,no,0,0
1218,Irgalem,6,Sidamo,Fetishist,Coffee,Marsh,no,no,0,0
1219,Al-Fashir,3,Tunjur,Fetishist,Unknown,Highlands,no,no,1,0
1220,Bayuda,4,Nubian,Sunni,Livestock,Highlands,no,no,0,0
1221,Al-Ubayyid,3,Nubian,Fetishist,Unknown,Desert,no,no,0,0
1222,Wad,4,Nubian,Coptic,Grain,Steppe,no,no,0,0
1223,Debre,6,Amhara,Coptic,Coffee,Drylands,no,no,0,0
1224,Gondar,10,Amhara,Coptic,Grain,Mountain,no,no,2,0
1225,Qarri,3,Nubian,Sunni,Ivory,Highlands,no,no,0,0
1226,Qoz,4,Beja,Sunni,Livestock,Steppe,no,no,0,0
1227,Debarwa,7,Tigray,Coptic,Grain,Steppe,no,no,0,0
1228,Dunqula,5,Nubian,Shiite,Grain,Highlands,no,no,0,0
1229,Berber,4,Beja,Sunni,Unknown,Desert,no,no,0,0
1230,Mitsiwa,5,Tigray,Coptic,Gems,Desert,no,no,0,0
1231,Aswan,5,Egyptian,Sunni,Livestock,Coastal Desert,no,no,0,0
1232,Suakin,3,Beja,Sunni,Slaves,Desert,no,no,0,0
1233,Kharga,3,Egyptian,Sunni,Livestock,Coastal Desert,no,no,0,0
1234,Qasr,6,Nubian,Sunni,Livestock,Desert,no,no,0,0
1235,Guam,3,Polynesian,Animism,Unknown,Desert,no,no,0,0
1236,Rabaul,3,Papuan,Animism,Unknown,Coastline,no,no,0,0
1237,Hanuabada,3,Papuan,Animism,Unknown,Grassland,no,no,0,0
1238,Solomon,3,Melanesian,Animism,Unknown,Jungle,no,no,0,0
1239,Vanuatu,3,Melanesian,Animism,Unknown,Coastline,no,no,0,0
1240,Kailua-Kona,7,Polynesian,Animism,Livestock,Coastline,no,no,0,0
1241,Kiribati,3,Polynesian,Animism,Unknown,Coastline,no,no,0,0
1242,Viseisei,7,Melanesian,Animism,Livestock,Coastline,no,no,0,0
1243,Falealupo,8,Polynesian,Animism,Cloth,Coastline,no,no,0,0
1244,Tahiti,7,Polynesian,Animism,Unknown,Coastline,no,no,0,0
1245,Manokwari,3,Papuan,Animism,Unknown,Coastline,no,no,0,0
1246,Hokitika,3,Maori,Animism,Gems,Jungle,no,no,0,0
1247,Bastia,8,Sardinian,Catholic,Naval Supplies,Mountain,no,no,0,0
1248,Male,5,Malayalam,Sunni,Gems,Highlands,no,no,0,0
1249,Kwararafa,3,Jukun,Fetishist,Unknown,Coastline,no,no,0,0
1250,Vanern,0,a,a,a,Jungle,,,,
1251,Vattern,0,a,a,a,Mountain,,,,
1252,Gulf of Bothnia,0,a,a,a,Ocean,,,,
1253,Alands Hav,0,a,a,a,Ocean,,,,
1254,Gulf of Finland,0,a,a,a,Ocean,,,,
1255,Western Baltic Sea,0,a,a,a,Ocean,,,,
1256,Gulf of Riga,0,a,a,a,Ocean,,,,
1257,Southern Baltic Sea,0,a,a,a,Ocean,,,,
1258,Oresund,0,a,a,a,Ocean,,,,
1259,Kattegat,0,a,a,a,Ocean,,,,
1260,Peipsi Jarv,0,a,a,a,Ocean,,,,
1261,Ladoga,0,a,a,a,Ocean,,,,
1262,Onega,0,a,a,a,Ocean,,,,
1263,White Sea,0,a,a,a,Ocean,,,,
1264,Lofoten Sea,0,a,a,a,Ocean,,,,
1265,Northern Norwegian Sea,0,a,a,a,Ocean,,,,
1266,Southern Norwegian Sea,0,a,a,a,Ocean,,,,
1267,Skagerrack,0,a,a,a,Ocean,,,,
1268,Helgoland Bight,0,a,a,a,Ocean,,,,
1269,Coast of Holland,0,a,a,a,Ocean,,,,
1270,Dogger Bank,0,a,a,a,Ocean,,,,
1271,Straits of Dover,0,a,a,a,Ocean,,,,
1272,The Channel,0,a,a,a,Ocean,,,,
1273,Taveta,3,Bantu,Fetishist,Unknown,Ocean,no,no,0,0
1274,Coast of Britanny,0,a,a,a,Ocean,,,,
1275,Quiberon Bay,0,a,a,a,Coastline,,,,
1276,Cote D'Argent,0,a,a,a,Ocean,,,,
1277,Bay of Biscay,0,a,a,a,Ocean,,,,
1278,Cantabrian Sea,0,a,a,a,Ocean,,,,
1279,Tyne,0,a,a,a,Ocean,,,,
1280,Firth of Forth,0,a,a,a,Ocean,,,,
1281,The North Sea,0,a,a,a,Ocean,,,,
1282,Moray Firth,0,a,a,a,Ocean,,,,
1283,North Channel,0,a,a,a,Ocean,,,,
1284,Irish Sea,0,a,a,a,Ocean,,,,
1285,St. George's Channel,0,a,a,a,Ocean,,,,
1286,Donegal Bay,0,a,a,a,Ocean,,,,
1287,Dingle Bay,0,a,a,a,Ocean,,,,
1288,Celtic Sea,0,a,a,a,Ocean,,,,
1289,Western Approaches,0,a,a,a,Ocean,,,,
1290,Finisterre Bay,0,a,a,a,Ocean,,,,
1291,Lusitanian Sea,0,a,a,a,Ocean,,,,
1292,Gulf of Cadiz,0,a,a,a,Ocean,,,,
1293,Straits of Gibraltar,0,a,a,a,Ocean,,,,
1294,Gulf of Almeira,0,a,a,a,Ocean,,,,
1295,Gulf of Valencia,0,a,a,a,Ocean,,,,
1296,Gulf of Lion,0,a,a,a,Ocean,,,,
1297,Cote D'Azur,0,a,a,a,Ocean,,,,
1298,Ligurian Sea,0,a,a,a,Ocean,,,,
1299,Coast of the Faroes,0,a,a,a,Ocean,,,,
1300,Western Mediterranean,0,a,a,a,Ocean,,,,
1301,Barbary Coast,0,a,a,a,Ocean,,,,
1302,Cape Bon,0,a,a,a,Ocean,,,,
1303,Tyrrenean Sea,0,a,a,a,Ocean,,,,
1304,Bay of Naples,0,a,a,a,Ocean,,,,
1305,Gulf of Gabes,0,a,a,a,Ocean,,,,
1306,Sao,3,Yorumba,Fetishist,Unknown,Ocean,no,no,0,0
1307,Straits of Messina,0,a,a,a,Ocean,,,,
1308,Gulf of Venice,0,a,a,a,Highlands,,,,
1309,Adriatic Sea,0,a,a,a,Ocean,,,,
1310,Straits of Otranto,0,a,a,a,Ocean,,,,
1311,Gulf of Taranto,0,a,a,a,Ocean,,,,
1312,Ionian Sea,0,a,a,a,Ocean,,,,
1313,Gulf of Sirte,0,a,a,a,Ocean,,,,
1314,Gulf of Tobruk,0,a,a,a,Ocean,,,,
1315,Bay of Alexandrian,0,a,a,a,Ocean,,,,
1316,Palestinian Coast,0,a,a,a,Ocean,,,,
1317,Gulf of Cyprus,0,a,a,a,Ocean,,,,
1318,Spis,9,Slovak,Catholic,Copper,Ocean,no,no,0,0
1319,Aegean Sea,0,a,a,a,Ocean,,,,
1320,Sea of Marmara,0,a,a,a,Woods,,,,
1321,Gulf of Varna,0,a,a,a,Ocean,,,,
1322,Gulf of Odessa,0,a,a,a,Ocean,,,,
1323,Sea of Azov,0,a,a,a,Ocean,,,,
1324,Eastern Black Sea,0,a,a,a,Ocean,,,,
1325,Lake Balaton,0,a,a,a,Ocean,,,,
1326,Caspian Sea,0,a,a,a,Ocean,no,,,
1327,Aral Sea,0,a,a,a,Ocean,no,,,
1328,Gulf of Suez,0,a,a,a,Ocean,,,,
1329,Red Sea,0,a,a,a,Ocean,no,,,
1330,Straits of Obokk,0,a,a,a,Ocean,no,,,
1331,Bal el Mandeb,0,a,a,a,Ocean,no,,,
1332,Coast of Mascate,0,a,a,a,Ocean,no,,,
1333,Mascate Coast,0,a,a,a,Ocean,no,,,
1334,Straits of Hormuz,0,a,a,a,Ocean,no,,,
1335,Persian Gulf,0,a,a,a,Ocean,no,,,
1336,Gulf of Indus,0,a,a,a,Ocean,no,,,
1337,Gulf of Gujarat,0,a,a,a,Ocean,no,,,
1338,Laquedive Islands,0,a,a,a,Ocean,no,,,
1339,Coast of Malabar,0,a,a,a,Ocean,no,,,
1340,Comorin Cape,0,a,a,a,Ocean,no,,,
1341,Coast of Caramandel,0,a,a,a,Ocean,no,,,
1342,Coast of Orissa,0,a,a,a,Ocean,no,,,
1343,Ganges Delta,0,a,a,a,Ocean,no,,,
1344,Akyab Bay,0,a,a,a,Ocean,no,,,
1345,Irrawady Delta,0,a,a,a,Ocean,no,,,
1346,Andaman Sea,0,a,a,a,Ocean,no,,,
1347,Mergui Archipelago,0,a,a,a,Ocean,no,,,
1348,Straits of Malacca,0,a,a,a,Ocean,no,,,
1349,Nicobar Isles,0,a,a,a,Ocean,no,,,
1350,Coast of Atjeh,0,a,a,a,Ocean,no,,,
1351,Coast of Sumatra,0,a,a,a,Ocean,no,,,
1352,Christmas Island,3,No Culture,No Religion,Unknown,Ocean,no,,,
1353,Coast of Java,0,a,a,a,Ocean,no,,,
1354,Coast of Surabaya,0,a,a,a,Ocean,no,,,
1355,Straits of Lombok,0,a,a,a,Ocean,no,,,
1356,Timor Sea,0,a,a,a,Ocean,no,,,
1357,The Moluccas,0,a,a,a,Ocean,no,,,
1358,Java Sea,0,a,a,a,Ocean,no,,,
1359,Straits of Makassar,0,a,a,a,Ocean,no,,,
1360,Karimata Strait,0,a,a,a,Ocean,no,,,
1361,Straits of Johore,0,a,a,a,Ocean,no,,,
1362,Malayan Sea,0,a,a,a,Ocean,no,,,
1363,Coast of Sarawk,0,a,a,a,Ocean,no,,,
1364,Mekong Delta,0,a,a,a,Ocean,no,,,
1365,Gulf of Siam,0,a,a,a,Ocean,no,,,
1366,Cam Rah Bay,0,a,a,a,Ocean,no,,,
1367,South China Sea,0,a,a,a,Ocean,no,,,
1368,Coast of Brunei,0,a,a,a,Ocean,no,,,
1369,Coast of Annam,0,a,a,a,Ocean,no,,,
1370,Gulf of Tonkin,0,a,a,a,Ocean,no,,,
1371,Guanghou Bay,0,a,a,a,Ocean,no,,,
1372,Taiwan Strait,0,a,a,a,Ocean,no,,,
1373,Yang Tse Delta,0,a,a,a,Ocean,no,,,
1374,Yellow Sea,0,a,a,a,Ocean,no,,,
1375,Korea Bay,0,a,a,a,Ocean,no,,,
1376,South Korean Sea,0,a,a,a,Ocean,no,,,
1377,North Korean Sea,0,a,a,a,Ocean,no,,,
1378,Coast of Olga,0,a,a,a,Ocean,no,,,
1379,Tatar Straits,0,a,a,a,Ocean,no,,,
1380,Amur Delta,0,a,a,a,Ocean,no,,,
1381,Baj of Ayan,0,a,a,a,Ocean,no,,,
1382,Bay of Komenskoie,0,a,a,a,Ocean,no,,,
1383,Coast of Kamchatska,0,a,a,a,Ocean,no,,,
1384,Oktothsk Sea,0,a,a,a,Ocean,no,,,
1385,Coast Sahkalin,0,a,a,a,Ocean,no,,,
1386,Soya Strait,0,a,a,a,Ocean,no,,,
1387,Tsugaru Strait,0,a,a,a,Ocean,no,,,
1388,Sea of Japan,0,a,a,a,Ocean,no,,,
1389,Amakusa Sea,0,a,a,a,Ocean,no,,,
1390,Setto Inland Sea,0,a,a,a,Ocean,no,,,
1391,Tokai Sea,0,a,a,a,Ocean,no,,,
1392,Ryukyu Islands,0,a,a,a,Ocean,no,,,
1393,Luzon Strait,0,a,a,a,Ocean,no,,,
1394,Paracel Islands,0,a,a,a,Ocean,no,,,
1395,Manila Bay,0,a,a,a,Ocean,no,,,
1396,Coast of Luzon,0,a,a,a,Ocean,no,,,
1397,Gulf of Leyte,0,a,a,a,Ocean,no,,,
1398,Sulu Sea,0,a,a,a,Ocean,no,,,
1399,Sea of Celebes,0,a,a,a,Ocean,no,,,
1400,Sea of Ternete,0,a,a,a,Ocean,no,,,
1401,Sea of Banda,0,a,a,a,Ocean,no,,,
1402,Philipine Sea,0,a,a,a,Ocean,no,,,
1403,Palau Islands,0,a,a,a,Ocean,no,,,
1404,Biak Bay,0,a,a,a,Ocean,no,,,
1405,Vilian Strait,0,a,a,a,Ocean,no,,,
1406,Trobrian Islands,0,a,a,a,Ocean,no,,,
1407,Torres Strait,0,a,a,a,Ocean,no,,,
1408,Arafuam Sea,0,a,a,a,Ocean,no,,,
1409,Kolepom Bay,0,a,a,a,Ocean,no,,,
1410,Gulf of Carpentaria,0,a,a,a,Ocean,no,,,
1411,Great Barrier Reef,0,a,a,a,Ocean,,,,
1412,Capricorn Bay,0,a,a,a,Ocean,no,,,
1413,Cape Howe,0,a,a,a,Ocean,no,,,
1414,Bass Strait,0,a,a,a,Ocean,no,,,
1415,Kangaroo Island,0,a,a,a,Ocean,,,,
1416,Great Australian Bight,0,a,a,a,Ocean,,,,
1417,Cape Leuwiin,0,a,a,a,Ocean,no,,,
1418,Shark Bay,0,a,a,a,Ocean,no,,,
1419,Northwest Cape,0,a,a,a,Ocean,no,,,
1420,King Sound,0,a,a,a,Ocean,no,,,
1421,Tasman Sea,0,a,a,a,Ocean,no,,,
1422,Southern Tasman Sea,0,a,a,a,Ocean,,,,
1423,Cook Strait,0,a,a,a,Ocean,no,,,
1424,Northern Tasman Sea,0,a,a,a,Ocean,no,,,
1425,Cape Farwell,0,a,a,a,Ocean,no,,,
1426,Coast of New Zealand,0,a,a,a,Ocean,no,,,
1427,Cantebury Bight,0,a,a,a,Ocean,no,,,
1428,Sea of Antarctica,0,a,a,a,Ocean,no,,,
1429,New Caledonian Sea,0,a,a,a,Ocean,no,,,
1430,Coral Sea,0,a,a,a,Ocean,no,,,
1431,Gilbert Sea,0,a,a,a,Ocean,no,,,
1432,Solomon Sea,0,a,a,a,Ocean,no,,,
1433,Nauru Island,0,a,a,a,Ocean,no,,,
1434,Melanesia Sea,0,a,a,a,Ocean,no,,,
1435,Micronesia Sea,0,a,a,a,Ocean,no,,,
1436,Yap Islands,0,a,a,a,Ocean,no,,,
1437,Mariana Islands,0,a,a,a,Ocean,no,,,
1438,Tinian Sea,0,a,a,a,Ocean,no,,,
1439,Iwo Jima Sea,0,a,a,a,Ocean,no,,,
1440,Taihei Ocean,0,a,a,a,Ocean,no,,,
1441,The Kuriles,0,a,a,a,Ocean,no,,,
1442,Bay of Uka,0,a,a,a,Ocean,no,,,
1443,Bay of Oljut,0,a,a,a,Ocean,no,,,
1444,Bay of Anadyr,0,a,a,a,Ocean,no,,,
1445,Bering Sea,0,a,a,a,Ocean,no,,,
1446,Horn of Africa,0,a,a,a,Ocean,no,,,
1447,Coast of Pepper,0,a,a,a,Ocean,no,,,
1448,Zanzibar Strait,0,a,a,a,Ocean,no,,,
1449,Mozambique Channel,0,a,a,a,Ocean,no,,,
1450,Diego Suarez Bay,0,a,a,a,Ocean,no,,,
1451,Western Arabian Sea,0,a,a,a,Ocean,no,,,
1452,Eastern Arabian Sea,0,a,a,a,Ocean,no,,,
1453,The Seychelles,0,a,a,a,Ocean,no,,,
1454,Coast of Tamatave,0,a,a,a,Ocean,no,,,
1455,The Mascareignes,0,a,a,a,Ocean,no,,,
1456,Gulf of Zambeze,0,a,a,a,Ocean,no,,,
1457,Coast of Natal,0,a,a,a,Ocean,no,,,
1458,Coast of Transkei,0,a,a,a,Ocean,no,,,
1459,Coast of Ciskei,0,a,a,a,Ocean,no,,,
1460,Cape of Good Hope,0,a,a,a,Ocean,no,,,
1461,Coast of Namibia,0,a,a,a,Ocean,no,,,
1462,Coast of Angola,0,a,a,a,Ocean,no,,,
1463,Gulf of Kongo,0,a,a,a,Ocean,no,,,
1464,Coast of Cameroon,0,a,a,a,Ocean,no,,,
1465,Gulf of Nigeria,0,a,a,a,Ocean,no,,,
1466,Ivory Coast,0,a,a,a,Ocean,no,,,
1467,Gold Coast,0,a,a,a,Ocean,no,,,
1468,Coast of Gamvia,0,a,a,a,Ocean,no,,,
1469,Coast of Guinea,0,a,a,a,Ocean,no,,,
1470,Maueretanian Coast,0,a,a,a,Ocean,no,,,
1471,Canarian Sea,0,a,a,a,Ocean,no,,,
1472,Coast of Morocco,0,a,a,a,Ocean,,,,
1473,Jan Mayen Sea,0,a,a,a,Ocean,,,,
1474,Spitzberg Sea,0,a,a,a,Ocean,,,,
1475,Icelandic Sea,0,a,a,a,Ocean,,,,
1476,Shetland Straits,0,a,a,a,Ocean,,,,
1477,Coast of Iceland,0,a,a,a,Ocean,,,,
1478,Northeastern Atlantic,0,a,a,a,Ocean,,,,
1479,Rockall,0,a,a,a,Ocean,,,,
1480,Denmark Strait,0,a,a,a,Ocean,,,,
1481,Eastern Coast of Greenland,0,a,a,a,Ocean,no,,,
1482,Western Coast of Greenland,0,a,a,a,Ocean,no,,,
1483,Labrador Strait,0,a,a,a,Ocean,no,,,
1484,Baffin Bay,0,a,a,a,Ocean,no,,,
1485,Hudson Straits,0,a,a,a,Ocean,no,,,
1486,James Bay,0,a,a,a,Ocean,no,,,
1487,Western Hudson Bay,0,a,a,a,Ocean,no,,,
1488,Eastern Hudson Bay,0,a,a,a,Ocean,no,,,
1489,Foxe Bassin,0,a,a,a,Ocean,no,,,
1490,Gulf of St. Lawrence,0,a,a,a,Ocean,no,,,
1491,Cabot Strait,0,a,a,a,Ocean,no,,,
1492,Bay of Fundy,0,a,a,a,Ocean,no,,,
1493,Strait of Belle Isle,0,a,a,a,Ocean,no,,,
1494,Fortune Bay,0,a,a,a,Ocean,no,,,
1495,Notre Dame Bay,0,a,a,a,Ocean,no,,,
1496,Labrador Sea,0,a,a,a,Ocean,no,,,
1497,Greenland Sea,0,a,a,a,Ocean,no,,,
1498,Northern Atlantic,0,a,a,a,Ocean,no,,,
1499,Masschusetts Bay,0,a,a,a,Ocean,no,,,
1500,Chesapaeake Bay,0,a,a,a,Ocean,no,,,
1501,Cape Hatteras,0,a,a,a,Ocean,no,,,
1502,Coast of Carolina,0,a,a,a,Ocean,no,,,
1503,Coast of Florida,0,a,a,a,Ocean,no,,,
1504,Sea of Sargassos,0,a,a,a,Ocean,no,,,
1505,Florida Straits,0,a,a,a,Ocean,no,,,
1506,Apalachee Bay,0,a,a,a,Ocean,no,,,
1507,Mobile Bay,0,a,a,a,Ocean,no,,,
1508,Galveston Bay,0,a,a,a,Ocean,no,,,
1509,Tampico Bay,0,a,a,a,Ocean,no,,,
1510,Yucatan Sea,0,a,a,a,Ocean,no,,,
1511,Gulf of Mexico,0,a,a,a,Ocean,no,,,
1512,Yucatan Channel,0,a,a,a,Ocean,no,,,
1513,Belize Bay,0,a,a,a,Ocean,no,,,
1514,Moscitos Coast,0,a,a,a,Ocean,no,,,
1515,Gulf of Darien,0,a,a,a,Ocean,no,,,
1516,Jamica Channel,0,a,a,a,Ocean,no,,,
1517,Central Carribean,0,a,a,a,Ocean,no,,,
1518,Northwestern Carribean,0,a,a,a,Ocean,no,,,
1519,Venezualan Gulf,0,a,a,a,Ocean,no,,,
1520,Venezuelan Sea,0,a,a,a,Ocean,no,,,
1521,Eastern Carribean,0,a,a,a,Ocean,no,,,
1522,Windward Islands,0,a,a,a,Ocean,no,,,
1523,Lesser Antilles,0,a,a,a,Ocean,no,,,
1524,Turks & Caicos Sea,0,a,a,a,Ocean,no,,,
1525,Coast of Cuba,0,a,a,a,Ocean,no,,,
1526,Coast of Hispaniola,0,a,a,a,Ocean,no,,,
1527,Guyana Coast,0,a,a,a,Ocean,no,,,
1528,Bay of Belem,0,a,a,a,Ocean,no,,,
1529,Amazonas Gulf,0,a,a,a,Ocean,no,,,
1530,Coast of Brazil,0,a,a,a,Ocean,no,,,
1531,Coast of Recife,0,a,a,a,Ocean,no,,,
1532,Coast of Pernambuc,0,a,a,a,Ocean,no,,,
1533,Todos Santos Bay,0,a,a,a,Ocean,no,,,
1534,Rio De Janeiro,0,a,a,a,Ocean,no,,,
1535,Baia Parangua,0,a,a,a,Ocean,no,,,
1536,Rio De La Plata,0,a,a,a,Ocean,no,,,
1537,Bahia Blanca,0,a,a,a,Ocean,no,,,
1538,Coast of Patagonia,0,a,a,a,Ocean,no,,,
